ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,razones,adaptive_flags,decision
92.103.167.62,GET,/products/17,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=559)",NORMAL
92.103.167.62,GET,/products/17,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=559)",SOSPECHOSO
92.103.167.62,GET,/products/17,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=560)",BLOQUEADO
96.200.45.41,GET,/products/19,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=561)",NORMAL
96.200.45.41,GET,/products/19,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=561)",NORMAL
96.200.45.41,GET,/products/19,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=561)",NORMAL
96.200.45.41,GET,/products/19,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=561)",SOSPECHOSO
96.200.45.41,GET,/products/19,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=562)",BLOQUEADO
81.248.61.218,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=563)",NORMAL
81.248.61.218,POST,/products/18/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=563)",BLOQUEADO
54.52.42.81,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=564)",NORMAL
54.52.42.81,POST,/products/4/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=564)",BLOQUEADO
14.85.139.78,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=565)",NORMAL
14.85.139.78,POST,/products/5/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=565)",BLOQUEADO
25.22.214.69,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=566)",NORMAL
25.22.214.69,GET,/products/16,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=566)",NORMAL
25.22.214.69,POST,/products/16/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=566)",NORMAL
25.22.214.69,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=566)",NORMAL
36.251.249.226,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=566)",NORMAL
36.251.249.226,POST,/products/4/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=566)",BLOQUEADO
54.182.211.251,GET,/products/17,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/18,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/10,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/9,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/16,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/19,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/17,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/13,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/14,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/4,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/19,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/4,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/10,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/4,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
54.182.211.251,GET,/products/15,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
70.209.157.159,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=567)",NORMAL
70.209.157.159,POST,/products/13/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=567)",BLOQUEADO
13.166.98.245,POST,/products/4/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=568)",BLOQUEADO
13.166.98.245,POST,/products/4/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=569)",BLOQUEADO
13.166.98.245,POST,/products/4/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=570)",BLOQUEADO
13.166.98.245,POST,/products/4/stock,110,f,4,4,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=571)",BLOQUEADO
13.166.98.245,POST,/products/4/stock,150,f,5,5,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=572)",BLOQUEADO
13.166.98.245,POST,/products/4/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=573)",BLOQUEADO
14.175.168.78,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=574)",NORMAL
14.175.168.78,POST,/products/7/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=574)",BLOQUEADO
13.213.5.126,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=575)",NORMAL
13.213.5.126,GET,/products/1,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=575)",NORMAL
13.213.5.126,GET,/products/2,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=575)",NORMAL
13.213.5.126,GET,/products/3,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=575)",NORMAL
13.213.5.126,POST,/products/12/stock,60,f,5,5,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=575)",BLOQUEADO
13.213.5.126,POST,/products/12/stock,60,f,6,6,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=576)",BLOQUEADO
13.213.5.126,POST,/products/12/stock,110,f,7,7,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=577)",BLOQUEADO
13.213.5.126,POST,/products/12/stock,110,f,8,8,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=578)",BLOQUEADO
13.213.5.126,POST,/products/12/stock,150,f,9,9,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=579)",BLOQUEADO
94.161.6.203,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=580)",NORMAL
94.161.6.203,GET,/products/1,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=580)",NORMAL
94.161.6.203,GET,/products/2,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=580)",NORMAL
94.161.6.203,GET,/products/3,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=580)",NORMAL
94.161.6.203,POST,/products/13/stock,60,f,5,5,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=580)",BLOQUEADO
94.161.6.203,POST,/products/13/stock,60,f,6,6,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=581)",BLOQUEADO
94.161.6.203,POST,/products/13/stock,110,f,7,7,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=582)",BLOQUEADO
94.161.6.203,POST,/products/13/stock,110,f,8,8,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=583)",BLOQUEADO
94.161.6.203,POST,/products/13/stock,150,f,9,9,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=584)",BLOQUEADO
79.255.18.158,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
79.255.18.158,GET,/products/18,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
79.255.18.158,POST,/products/18/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
79.255.18.158,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
73.118.171.204,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
73.118.171.204,GET,/products/17,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
73.118.171.204,POST,/products/17/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
73.118.171.204,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
57.228.254.149,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=585)",NORMAL
57.228.254.149,POST,/products/10/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=585)",BLOQUEADO
72.157.210.25,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=586)",NORMAL
72.157.210.25,GET,/products/5,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=586)",NORMAL
72.157.210.25,POST,/products/5/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=586)",NORMAL
72.157.210.25,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=586)",NORMAL
69.252.228.161,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=586)",NORMAL
69.252.228.161,POST,/products/13/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=586)",BLOQUEADO
74.20.187.2,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=587)",NORMAL
74.20.187.2,POST,/products/4/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=587)",BLOQUEADO
20.195.199.103,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=588)",NORMAL
20.195.199.103,GET,/products/16,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=588)",NORMAL
20.195.199.103,POST,/products/16/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=588)",NORMAL
20.195.199.103,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=588)",NORMAL
74.97.85.53,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=588)",NORMAL
74.97.85.53,POST,/products/17/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=588)",BLOQUEADO
90.244.167.66,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=589)",NORMAL
90.244.167.66,GET,/products/6,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=589)",NORMAL
90.244.167.66,POST,/products/6/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=589)",NORMAL
90.244.167.66,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=589)",NORMAL
61.56.158.197,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=589)",NORMAL
61.56.158.197,POST,/products/8/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=589)",BLOQUEADO
66.79.155.49,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=590)",NORMAL
66.79.155.49,GET,/products/16,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=590)",NORMAL
66.79.155.49,POST,/products/16/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=590)",NORMAL
66.79.155.49,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=590)",NORMAL
80.140.163.208,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=590)",NORMAL
80.140.163.208,POST,/products/4/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=590)",BLOQUEADO
14.169.94.29,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=591)",NORMAL
14.169.94.29,POST,/products/11/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=591)",BLOQUEADO
82.44.240.221,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=592)",NORMAL
82.44.240.221,GET,/products/1,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=592)",NORMAL
82.44.240.221,POST,/products/1/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=592)",NORMAL
82.44.240.221,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=592)",NORMAL
87.237.130.3,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=592)",NORMAL
87.237.130.3,POST,/products/13/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=592)",BLOQUEADO
49.80.63.133,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=593)",NORMAL
49.80.63.133,POST,/products/12/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=593)",BLOQUEADO
13.36.87.58,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
13.36.87.58,GET,/products/19,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
13.36.87.58,POST,/products/19/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
13.36.87.58,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
45.209.125.123,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
45.209.125.123,GET,/products/11,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
45.209.125.123,POST,/products/11/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
45.209.125.123,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
37.149.162.174,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=594)",NORMAL
37.149.162.174,POST,/products/16/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=594)",BLOQUEADO
93.23.239.81,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=595)",NORMAL
93.23.239.81,POST,/products/10/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=595)",BLOQUEADO
76.41.24.150,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=596)",NORMAL
76.41.24.150,POST,/products/9/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=596)",BLOQUEADO
47.28.95.77,GET,/products/19,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/1,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/18,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/10,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/8,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/11,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/14,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/12,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/2,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/6,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/17,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/4,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/7,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/11,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
47.28.95.77,GET,/products/18,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
28.227.141.103,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=597)",NORMAL
28.227.141.103,POST,/products/15/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=597)",BLOQUEADO
41.65.61.28,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=598)",NORMAL
41.65.61.28,POST,/products/7/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=598)",BLOQUEADO
83.240.65.231,GET,/products/5,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=599)",NORMAL
83.240.65.231,GET,/products/5,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=599)",NORMAL
83.240.65.231,GET,/products/5,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=599)",NORMAL
83.240.65.231,GET,/products/5,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=599)",SOSPECHOSO
83.240.65.231,GET,/products/5,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=600)",BLOQUEADO
64.149.232.68,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=601)",NORMAL
64.149.232.68,POST,/products/2/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=601)",BLOQUEADO
28.15.154.203,POST,/products/6/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=602)",BLOQUEADO
28.15.154.203,POST,/products/6/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=603)",BLOQUEADO
28.15.154.203,POST,/products/6/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=604)",BLOQUEADO
28.15.154.203,POST,/products/6/stock,110,f,4,4,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=605)",BLOQUEADO
28.15.154.203,POST,/products/6/stock,150,f,5,5,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=606)",BLOQUEADO
28.15.154.203,POST,/products/6/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=607)",BLOQUEADO
88.9.208.121,POST,/products/5/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=608)",BLOQUEADO
88.9.208.121,POST,/products/5/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=609)",BLOQUEADO
88.9.208.121,POST,/products/5/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=610)",BLOQUEADO
88.9.208.121,POST,/products/5/stock,110,f,4,4,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=611)",BLOQUEADO
88.9.208.121,POST,/products/5/stock,150,f,5,5,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=612)",BLOQUEADO
88.9.208.121,POST,/products/5/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=613)",BLOQUEADO
17.176.103.88,GET,/products/13,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=614)",NORMAL
17.176.103.88,GET,/products/19,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=614)",NORMAL
17.176.103.88,GET,/products/9,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=614)",NORMAL
17.176.103.88,GET,/products/6,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=614)",NORMAL
17.176.103.88,GET,/products/19,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=614)",NORMAL
17.176.103.88,GET,/products/19,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=614)",NORMAL
17.176.103.88,GET,/products/6,150,t,7,7,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=7 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=614)",BLOQUEADO
17.176.103.88,GET,/products/11,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=615)",NORMAL
17.176.103.88,GET,/products/11,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=615)",NORMAL
17.176.103.88,GET,/products/1,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=615)",NORMAL
17.176.103.88,GET,/products/1,150,t,11,11,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=11 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=615)",BLOQUEADO
17.176.103.88,GET,/products/7,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
17.176.103.88,GET,/products/12,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
17.176.103.88,GET,/products/16,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
17.176.103.88,GET,/products/6,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/8,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/2,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/10,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/12,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/4,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/19,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/9,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/4,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/3,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/5,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/11,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/19,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/16,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/8,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
96.55.28.67,GET,/products/13,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
94.208.86.181,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
94.208.86.181,GET,/products/6,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
94.208.86.181,POST,/products/6/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
94.208.86.181,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/15,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/19,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/5,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/8,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/4,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/3,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/12,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/6,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/2,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/4,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/13,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/17,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/2,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/10,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
61.92.206.176,GET,/products/4,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
42.215.70.163,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=616)",NORMAL
42.215.70.163,POST,/products/11/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=616)",BLOQUEADO
82.82.168.127,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=617)",NORMAL
82.82.168.127,POST,/products/3/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=617)",BLOQUEADO
66.44.180.37,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=618)",NORMAL
66.44.180.37,GET,/products/1,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=618)",NORMAL
66.44.180.37,GET,/products/2,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=618)",NORMAL
66.44.180.37,GET,/products/3,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=618)",NORMAL
66.44.180.37,POST,/products/7/stock,60,f,5,5,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=618)",BLOQUEADO
66.44.180.37,POST,/products/7/stock,60,f,6,6,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=619)",BLOQUEADO
66.44.180.37,POST,/products/7/stock,110,f,7,7,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=620)",BLOQUEADO
66.44.180.37,POST,/products/7/stock,110,f,8,8,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=621)",BLOQUEADO
